ItemNum,ItemName,Dept_ID,Category_ID,Category_Name
705333582222,CAKE SOUR TANGIE DISPOSABLE,5,NOVELTY,NOVELTY
705333587883,CAKE PURPLE PUNCH DISPOSABLE,5,NOVELTY,NOVELTY
705609,FINE AND RARE 2018,6,PRMCIGAR,PREMIUM CIGAR
706050,EGO TORO GORDO,6,PRMCIGAR,PREMIUM CIGAR
707670090330,TORCH LIGHTERS - TECHNO BRAND,5,NOVELTY,NOVELTY
708926561116,WILDHORSE FF BOX CTN,3,1,CIG CARTON
708926561314,WILDHORSE FF 100 BX CTN,3,1,CIG CARTON
708926562311,WILDHORSE GOLD 100BX CTN,3,1,CIG CARTON
708926565213,WILDHORSE SILVER 100BX CTN,3,1,CIG CARTON
708926800109,WILDHORSE TUBES,1,NONE,NONE
709733001017,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001024,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001031,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001055,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001079,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001086,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001093,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001109,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001116,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001123,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001130,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001147,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001154,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001161,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001178,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001185,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001192,FRAGRANCE OIL,5,NOVELTY,NOVELTY
709733001208,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001215,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001222,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001239,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001246,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001253,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001277,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001284,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001291,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001307,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001314,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001321,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001338,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001345,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001352,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733001369,INCENSE KING OIL,5,NOVELTY,NOVELTY
709733002687,OM NAG CHAMPA 40G,5,NOVELTY,NOVELTY
709733002694,OM NAGCHAMPA 100G,5,NOVELTY,NOVELTY
709733002700,INCENSE KING OIL,5,NOVELTY,NOVELTY
71,IMPERIAL STRAIGHT,5,NOVELTY,NOVELTY
713757891738,STARBUZZ EHOSE,1,NONE,NONE
713757891837,STARBUZZ EHOSE,1,NONE,NONE
716165151906,INCENSE,5,NOVELTY,NOVELTY
716165151968,INCENSE,5,NOVELTY,NOVELTY
716165152330,SWAN SLIM FILTER TIPS,1,NONE,NONE
716165171447,RAW KING SIZE,1,NONE,NONE
716165172482,JUICY SUPER WRAP,5,NOVELTY,NOVELTY
716165172598,JUICY JAYS RASPBERRY,5,NOVELTY,NOVELTY
716165172611,JUICY JAYS MELLO MANGO,5,NOVELTY,NOVELTY
716165174011,RAW CLASSIC 1.25" + TIPS,5,NOVELTY,NOVELTY
716165174127,NOBODY LIKES A QUITTER,1,NONE,NONE
716165174172,RAW ORGANIC HEMP,1,NONE,NONE
716165174189,RAW ORGANIC HEMP - BOX,1,NONE,NONE
716165174219,RAW KING SLIM,1,NONE,NONE
716165174516,CYCLONE SUGAR CANE,5,NOVELTY,NOVELTY
716165174578,RAW CONE KING SIZE,1,NONE,NONE
716165174622,JUICY JAYS GREEN APPLE,5,NOVELTY,NOVELTY
716165174943,CYCLONES CLEAR GRAPE,1,NONE,NONE
716165174974,CYCLONES BLUBERRY 2X,1,NONE,NONE
716165174998,CYCLONES CLEAR 2x,1,NONE,NONE
716165176121,RAW ORGANIC 1.25" + TIPS,1,NONE,NONE
716165176145,CYCLONE CLEAR ICEDREAM,1,NONE,NONE
716165176251,CYCLONES - CHILL CLEAR,5,NOVELTY,NOVELTY
716165177111,RAW CONE 1 1/4 SIZE CLASSIC,1,NONE,NONE
716165177234,ELEMENTS CONE TIPS,1,NONE,NONE
716165177296,ELEMENTS 1 1/4 C/PAPER,1,NONE,NONE
716165177319,RAW 1.25 C-PAPERS CLASSIC,1,NONE,NONE
716165177357,RAW KING SIZE SLIM,1,NONE,NONE
716165177395,RAW TIPS UNRIFINED,5,NOVELTY,NOVELTY
716165177579,RAW CONNOISSEUR ORGANIC,5,NOVELTY,NOVELTY
716165177630,ELEMENT ULTRA THIN 1/4/1 PAPER,1,NONE,NONE
716165177791,ELEMENTS 1 1/2 PAPER,1,NONE,NONE
716165177814,ELEMENTS KINGSIZE,1,NONE,NONE
716165177937,JUICY PAPER REGULAR,5,NOVELTY,NOVELTY
716165177951,JUICY JAYS BLACKBERRY BRANDY,5,NOVELTY,NOVELTY
716165178422,RAW CLASIC 11/2,1,NONE,NONE
716165178446,JUICY JAYS GRAPE,5,NOVELTY,NOVELTY
716165178460,JUICY PAPER REGULAR,5,NOVELTY,NOVELTY
716165178484,JUICY PAPER REGULAR,5,NOVELTY,NOVELTY
716165178507,JUICY PAPER REGULAR,5,NOVELTY,NOVELTY
716165178545,JUICY JAYS WATERMELON,5,NOVELTY,NOVELTY
716165178620,COTTON CANDY JUICY JAYS,1,NONE,NONE
716165178668,MILK CHOCOLATE JUICY JAY,5,NOVELTY,NOVELTY
716165178682,JUICY JAYS RASPBERRY,5,NOVELTY,NOVELTY
716165178750,JUICY JAYS BLUEBERRY,5,NOVELTY,NOVELTY
716165178811,JUICY PAPER REGULAR,5,NOVELTY,NOVELTY
716165178835,JUICY JAYS V-CHERRY,5,NOVELTY,NOVELTY
716165178958,JUICY JAYS ORANGE,5,NOVELTY,NOVELTY
716165179214,RAW HAMP,1,NONE,NONE
716165179368,JUICY JAY''S STRAWBERRY,5,NOVELTY,NOVELTY
716165179467,MARSHMALLOW JUICY JAY,5,NOVELTY,NOVELTY
716165179481,RAW TIPS PRE-ROLLED,1,NONE,NONE
716165179535,JUICY SUPER WRAP,5,NOVELTY,NOVELTY
716165179566,JUICY SUPER WRAP,5,NOVELTY,NOVELTY
716165179573,JUICY SUPER WRAP,5,NOVELTY,NOVELTY
716165179597,JUICY SUPER WRAP,5,NOVELTY,NOVELTY
716165179627,JUICY SUPER WRAP,5,NOVELTY,NOVELTY
716165179634,JUICY SUPER WRAP,5,NOVELTY,NOVELTY
716165179665,JUICY SUPER WRAP,5,NOVELTY,NOVELTY
716165179672,JUICY SUPER WRAP,5,NOVELTY,NOVELTY
716165179689,JUICY SUPER WRAP,5,NOVELTY,NOVELTY
716165179771,CANDY CANE JUICY JAY,5,NOVELTY,NOVELTY
716165179849,JUICY JAYS STRAWBERRY KIWI,5,NOVELTY,NOVELTY
716165179894,ELEMENTS WITH TIPS,1,NONE,NONE
716165200185,JUICY JAYS PINEAPPLE,5,NOVELTY,NOVELTY
716165200543,RAW ARTESANO KINGSIZE,1,NONE,NONE
716165200758,JUICY PAPER REGULAR,5,NOVELTY,NOVELTY
716165200796,CYCLONE BLUEBERRY,5,NOVELTY,NOVELTY
716165201038,RAW ARTESANO - CLASSIC,1,NONE,NONE
716165201342,CYCLONE BLACK WIDOW 2X,1,NONE,NONE
716165201892,CYCLONE STRAW 2X,1,NONE,NONE
716165201953,RAW CONE - ORGANIC HEMP 1 1/4,5,NOVELTY,NOVELTY
716165201991,RAW CLASSIC 32 CT CONE,1,NONE,NONE
716165202103,RAW CONE - ORGANIC KG SIZE,1,NONE,NONE
716165202363,RAW WIZ KHALIFA CONE,1,NONE,NONE
716165280699,RAW TIPS 100CT TIN,1,NONE,NONE
716165281290,JUICY HEMP WRAP,1,NONE,NONE
716165281344,SUGARCANE CONES,1,NONE,NONE
716165281351,WONDERBERRY HEMP CONE,1,NONE,NONE
716165281368,BLUEBERRY HEMP CONE,1,NONE,NONE
716165281375,CYCLONES HEMP CONES,1,NONE,NONE
716165281382,GRAPE HEMP CONE,1,NONE,NONE
716165281399,NATURAL CYCLONES HEMP CONE,1,NONE,NONE
716165281702,RAW CLASSIC 1/14 WITH FILTER,1,NONE,NONE
716165285731,RAW PRE ROLLED WIDE TIPS,1,NONE,NONE
716670598807,QUICK & CLEAN,5,NOVELTY,NOVELTY
717337879529,EL CUBANO TORO CONN,6,PRMCIGAR,PREMIUM CIGAR
717519000734,AL CAPONE MENTHOL FILTER,6,PRMCIGAR,PREMIUM CIGAR
717519001106,AL CAPONE SWEETS NON-FILTER,6,PRMCIGAR,PREMIUM CIGAR
717519001113,AL CAPONE SLIMS,6,PRMCIGAR,PREMIUM CIGAR
717519001144,AL CAPONE SWEETS FILTER,6,PRMCIGAR,PREMIUM CIGAR
717519001304,AL CAPONE CANDELA FILTER,6,PRMCIGAR,PREMIUM CIGAR
717519006064,DNMNN IMPRL,6,PRMCIGAR,PREMIUM CIGAR
717519006248,DNMNN MOODS,6,PRMCIGAR,PREMIUM CIGAR
717519008815,AL CAPONE JAMAICAN BLAZE,6,PRMCIGAR,PREMIUM CIGAR
717519011013,AL CAPONE SWEETS 2PK,1,NONE,NONE
717519011716,AL CAPONE JAMAICAN BLAZE 2PK,6,PRMCIGAR,PREMIUM CIGAR
717519121309,AL CAPONE CANDELA 2cts/PK,6,PRMCIGAR,PREMIUM CIGAR
718122380787,STINKY ASHTRAY,5,NOVELTY,NOVELTY
719499005006,MINTY WRAPS,1,NONE,NONE
719499005037,HIGH HEMP ORGANIC,5,NOVELTY,NOVELTY
719499005068,HIGH HEMP MANGO,5,NOVELTY,NOVELTY
719499005105,HONEY POT SWIRL,5,NOVELTY,NOVELTY
719499005136,HIGH HEMP GRAPEAPE,1,NONE,NONE
719499005167,HIGH HEMP HYDRO LEMONADE,5,NOVELTY,NOVELTY
719499005198,HIGHHEMP PAPER 1/1/4,1,NONE,NONE
719499005273,HIGH HEMP BLAZIN CHERRY,5,NOVELTY,NOVELTY
719499005303,HIGH HEMP BARE BERRY,5,NOVELTY,NOVELTY
719499005334,HIGH HEMP PINEAPPLE PARADISE,5,NOVELTY,NOVELTY
719499005365,HIGH HEMP BANANA GOO,5,NOVELTY,NOVELTY
719499005518,HIGHHEMP HUBBABUBBA,1,NONE,NONE
719499005549,HIGH HEMP DUTCH CREAM,5,NOVELTY,NOVELTY
719499005815,ARTISANAL HEMP CONE,1,NONE,NONE
719499005822,ORGANIC ARTISANAL MANGO,1,NONE,NONE
719499005884,ORGANIC ARTISANAL BANANA,1,NONE,NONE
72,PUG STRAIGHT PIPE,5,NOVELTY,NOVELTY
721405571420,FORMULA 420,5,NOVELTY,NOVELTY
721535012510,BIDI STICK DISPOSABLE,5,NOVELTY,NOVELTY
721702208548,7 Hydroxy Mixed Berry 100 mg,5,NOVELTY,NOVELTY
723549950611,XA POP 1G HYBRID,5,NOVELTY,NOVELTY
726754192678,CURIVARI SP MAD MAGNIFICOS,6,PRMCIGAR,PREMIUM CIGAR
726754192760,GLORIA DE LEON DOMINANTE,6,PRMCIGAR,PREMIUM CIGAR
726754192906,BUENAVENTURA BV500,6,PRMCIGAR,PREMIUM CIGAR
726754192913,BUENAVENTURA BV 560,6,PRMCIGAR,PREMIUM CIGAR
726754192920,BUENAVENTURA BV600 6X60,6,PRMCIGAR,PREMIUM CIGAR
726754192951,Buenaventura BV554 5/8x54,6,PRMCIGAR,PREMIUM CIGAR
726754192982,BUENAVENTURA P652,6,PRMCIGAR,PREMIUM CIGAR
726754193002,BUENAVENTURA CREMAS C200 5X54,6,PRMCIGAR,PREMIUM CIGAR
726754193019,BUENAVENTURA CREMAS C300 6X52,6,PRMCIGAR,PREMIUM CIGAR
726754194269,CURIVARI SG MAD 654,6,PRMCIGAR,PREMIUM CIGAR
726754194276,CURIVARI SG MAD 660,6,PRMCIGAR,PREMIUM CIGAR
726754196072,BUENAVENTURA BV654,6,PRMCIGAR,PREMIUM CIGAR
726754196089,CURIVARI SP LANCEROS,6,PRMCIGAR,PREMIUM CIGAR
726754196119,BUENAVENTURA MAD BV500,6,PRMCIGAR,PREMIUM CIGAR
726754196126,BUENAVENTURA BV560 MAD,6,PRMCIGAR,PREMIUM CIGAR
726754196133,BUENAVENTURA 600 mad,6,PRMCIGAR,PREMIUM CIGAR
726754196140,BUENAVENTURA MINI MAD,6,PRMCIGAR,PREMIUM CIGAR
726754196218,Buenaventura Favoritos,6,PRMCIGAR,PREMIUM CIGAR
726754196225,Buenaventura Favoritos,6,PRMCIGAR,PREMIUM CIGAR
726754196232,Buenaventura Favoritos nat 5x5,6,PRMCIGAR,PREMIUM CIGAR
726754196249,Buenaventura Favoritos,6,PRMCIGAR,PREMIUM CIGAR
726754196256,Buenaventura Favoritos,6,PRMCIGAR,PREMIUM CIGAR
726754196263,Buenaventura Favoritos,6,PRMCIGAR,PREMIUM CIGAR
728028089493,Smoker''s Palace 100 FF Filter ,1,NONE,NONE
728028089509,SMOKER''S PALACE TUBE GOLD 100m,1,NONE,NONE
73,CHECKER PIPE BENT,5,NOVELTY,NOVELTY
730011,SKOAL LC WG,CANPROMO,NONE,NONE
730211,COPENHAGEN WINTERGREEN PACKS,CHEW CAN,NONE,NONE
730311,COPENHAGEN LC STRAIGHT,CANPROMO,NONE,NONE
730351,COPENHAGEN LC WG $1.00 OFF,CANPROMO,NONE,NONE
730361,COPENHAGEN LC MINT,CHEW CAN,NONE,NONE
730391,COPENHAGEN MINT POUCHE,CHEW CAN,NONE,NONE
730551,COPENHAGEN WG POUCHES,CHEW CAN,NONE,NONE
730561,COPENHAGEN W/G POUCHES 50c OFF,CANPROMO,NONE,NONE
730601,SKOAL STRAIGHT LC CAN,CHEW CAN,NONE,NONE
730881,SKOAL MINT LC CAN,CHEW CAN,NONE,NONE
731071,COPENHAGEN SNUFF,CHEW CAN,NONE,NONE
731131,HUSKY FC NATURAL,CHEW CAN,NONE,NONE
731132404540,CH BELGIAN BLUE TORO,6,PRMCIGAR,PREMIUM CIGAR
731151,HUSKY LC WINTERGREEN,CHEW CAN,NONE,NONE
731211,COPENHAGEN LC ORIGINAL,CHEW CAN,NONE,NONE
731371,SKOAL W/GREEN FC CAN,CHEW CAN,NONE,NONE
731481,SKOAL LC WG,CHEW CAN,NONE,NONE
731671,SKOAL XTRA WG POUCH,CHEW CAN,NONE,NONE
731681,SKOAL XTRA MINT POUCHES,CHEW CAN,NONE,NONE
731701,SKOAL XTRA WG LC,CHEW CAN,NONE,NONE
731731,REDSEAL LC WGREEN,CHEW CAN,NONE,NONE
732388562206,OSCAR LEAF BROADLEAF,6,PRMCIGAR,PREMIUM CIGAR
732721,SKOAL XTRA MINT LC,CHEW CAN,NONE,NONE
732761,RED SEAL W/GREEN LC,7,CHEWLOG,LOG CHEW
732831,COPENHAGEN LC SOUTHERN BLEND,CHEW CAN,NONE,NONE
732921,COPENHAGEN LC MINT,CANPROMO,NONE,NONE
733191,SKOAL WG POUCHES,CHEW CAN,NONE,NONE
733491,skoal fc wg $1 off,CHEW CAN,NONE,NONE
734366011812,SMOKE ORDOR EXTERMIN - 2.5oz -,5,NOVELTY,NOVELTY
734366011843,SMOKE ODOR EXTERMINTOR - 2.5 o,5,NOVELTY,NOVELTY
734366014912,SO BAMBOO BREEZE,5,NOVELTY,NOVELTY
734366018507,NAG CHAMPA CANDLE,5,NOVELTY,NOVELTY
734366018514,NAG CHAMPA SPRAY,1,NONE,NONE
734366018538,SMOK ODOR PTACHILI CANDLE,5,NOVELTY,NOVELTY
734366018545,SMOK ODOR PATCHOLI AMBER,5,NOVELTY,NOVELTY
734366018569,SMOKE ODOR CANDLE,5,NOVELTY,NOVELTY
734366018576,SANDALWOOD AIR FRESHENER SPRAY,5,NOVELTY,NOVELTY
734366019504,SO CLOTHINE FRESH CANDLE,5,NOVELTY,NOVELTY
734366019511,CLOTHESLINE 9.99,5,NOVELTY,NOVELTY
734366020036,SMOKE ODOR CANDLE,5,NOVELTY,NOVELTY
734366020043,SMOKE ODOR EXTERMINATOR,5,NOVELTY,NOVELTY
734366021095,SMOK ODOR DRAGONBLOOD CANDLE,5,NOVELTY,NOVELTY
734366021101,SO DRAGON BLOOD SPRAY,5,NOVELTY,NOVELTY
734366021118,HIPPIE LOVE,5,NOVELTY,NOVELTY
734366021125,SMOKE ODOR EXTERMINATOR,5,NOVELTY,NOVELTY
734366034781,CINNAMON APPLE,5,NOVELTY,NOVELTY
734366036921,SMOKE ODOR EXTERMINATOR,5,NOVELTY,NOVELTY
734366036938,ORANGE LEMON SPRAY,1,NONE,NONE
734366037140,SMOKE ODOR CREAMY VANILLA,5,NOVELTY,NOVELTY
734366037218,SO CINA APPLE SPRAY,5,NOVELTY,NOVELTY
734366037232,SMOK ODOR CREAMY VANILLA,5,NOVELTY,NOVELTY
734366037270,VANILLA CAR AIR FRESHENER,5,NOVELTY,NOVELTY
734366037362,SMOK ODOR ORANGE LEMON SPLASH,1,NONE,NONE
734366037638,SMOK ODOR FLOWER POWER,1,NONE,NONE
734366037737,HAPPY DAZE CANDLE,5,NOVELTY,NOVELTY
734366037782,SMOK ODOR BLUE SERENITY,1,NONE,NONE
734366038055,SMOK ODER KIWI TWISTED STRAW,1,NONE,NONE
734366043943,HAPPY DAZE SPRAY,5,NOVELTY,NOVELTY
734366043998,SO BLUE SERENITY SPRAY,5,NOVELTY,NOVELTY
734571,SKOAL MINT POUCHES,CHEW CAN,NONE,NONE
734621,RED SEAL FC NATURAL,7,CHEWLOG,LOG CHEW
734801,SKOAL APPLE LC,CHEW CAN,NONE,NONE
734851,SKOAL CITRUS,CHEW CAN,NONE,NONE
734911,SKOAL CITRUS POUCH,CHEW CAN,NONE,NONE
735081,SPEARMINT POUCH,CHEW CAN,NONE,NONE
735341,SKOAL MINT POUCH .50C OFF,CHEW CAN,NONE,NONE
735551,COPENHAGEN NATURAL L/CUT,CANPROMO,NONE,NONE
735611,REDSEAL LC WG $1.00 OFF,CHEW CAN,NONE,NONE
735811,SKOAL WG POUCH .50C OFF,CHEW CAN,NONE,NONE
735911,SKOAL APPLE POUCH,CHEW CAN,NONE,NONE
736211912343,PHARAOHS CHARCOAL,5,NOVELTY,NOVELTY
736571,COPENHAGEN MINT POUCH,CHEW CAN,NONE,NONE
736821,Skoal LC Straight .50coff,CANPROMO,NONE,NONE
737069614458,KRISTOFF MADURO SAMPLER,6,PRMCIGAR,PREMIUM CIGAR
737069614472,kristoff medium sampler,6,PRMCIGAR,PREMIUM CIGAR
737069614830,PISTOFF KRISTOFF,6,PRMCIGAR,PREMIUM CIGAR
737069615820,KRISTOFF EXTREMELY PISTOFF,6,PRMCIGAR,PREMIUM CIGAR
737069616780,KRISTOFF COMPADRES ROBO,6,PRMCIGAR,PREMIUM CIGAR
737069617015,KRISTOFF VEINTE TORO,6,PRMCIGAR,PREMIUM CIGAR
737069617343,KRISTOFF SIGN SERIES PCA,6,PRMCIGAR,PREMIUM CIGAR
737161,COPENHAGEN LC WG,CANPROMO,NONE,NONE
737691,SKOAL STRAIGHT POUCH,CHEW CAN,NONE,NONE
738759776210,MEDWAKH DOKHA,1,NONE,NONE
738759776227,MEDWAKH DOKHA,1,NONE,NONE
738761,COPENHAGEN WG LC,CHEW CAN,NONE,NONE
738821,COPENHAGEN STRAIGHT LC,CHEW CAN,NONE,NONE
738841,COPENHAGEN NATURAL L/CUT,CHEW CAN,NONE,NONE
739241,RED SEAL L/C W/GREEN $2.39,7,CHEWLOG,LOG CHEW
739601138408,MYSTIC LAB D8 300MG GUMMY,5,NOVELTY,NOVELTY
739621,COPENHAGEN FC WINTERGREEN,CHEW CAN,NONE,NONE
74,SPARTAN PIPE STRAIGHT,5,NOVELTY,NOVELTY
740111140799,MICRO7 BLURASP GUMY 2PK,5,NOVELTY,NOVELTY
740111140812,MICRO7S WATERMELON GUMY 2PK,5,NOVELTY,NOVELTY
742271564682,FUSION FG1000,5,NOVELTY,NOVELTY
7423825000643,CAMACHO TRIPLE MADURO,6,PRMCIGAR,PREMIUM CIGAR
7423825000803,LEGENDARIO,6,PRMCIGAR,PREMIUM CIGAR
7423825000827,LEGENDARIO FIGURADO,6,PRMCIGAR,PREMIUM CIGAR
7423825001008,LAF MICHELANGELO,6,PRMCIGAR,PREMIUM CIGAR
7423825001022,LAFONTANA DAVINCI,6,PRMCIGAR,PREMIUM CIGAR
7423825001046,LA FONTANA GALILEO,6,PRMCIGAR,PREMIUM CIGAR
7423825001084,LA FONTANA VINTAGE PUCCINI,6,PRMCIGAR,PREMIUM CIGAR
7423825002005,BACCARAT CHURCHILL SINGLE,6,PRMCIGAR,PREMIUM CIGAR
7423825002012,B. BELICOSO HAVANA,6,PRMCIGAR,PREMIUM CIGAR
7423825002067,BACCARAT HAVANA ROTHCHILD,6,PRMCIGAR,PREMIUM CIGAR
7423825002166,BACCARAT PANETELA,6,PRMCIGAR,PREMIUM CIGAR
7423825002203,BACCARAT BONITA,6,PRMCIGAR,PREMIUM CIGAR
7423825002388,BACCARAT MADURO,6,PRMCIGAR,PREMIUM CIGAR
7423825011410,DOUBLE ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
7423825011458,GIGANTE,6,PRMCIGAR,PREMIUM CIGAR
7423834500813,TATASCAN HABANO ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
7423834502220,TATASCAN ROBUSTO CONNECTICUT,6,PRMCIGAR,PREMIUM CIGAR
7423834502565,RANCHO LUNA MAD GORDO,6,PRMCIGAR,PREMIUM CIGAR
7423834502602,RANCHO LUNA MAD ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
7426824777097,NEW CUBA CONN TITAN,6,PRMCIGAR,PREMIUM CIGAR
7426824777134,NE CUBA CT ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
7426824777196,NEW CUBA ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
7426824777219,NEW CUBA TITAN,6,PRMCIGAR,PREMIUM CIGAR
7426824777264,JFR LUNATIC MAD 8X80,6,PRMCIGAR,PREMIUM CIGAR
7426824777318,JFR SUPER TORO COROJO,6,PRMCIGAR,PREMIUM CIGAR
7426824777332,JFR TTITAN 6X60,6,PRMCIGAR,PREMIUM CIGAR
7426824777356,MADURO SUPER TORO 6 1/2 X 52,6,PRMCIGAR,PREMIUM CIGAR
7426824777370,JFR MADURO TITAN 6X60,6,PRMCIGAR,PREMIUM CIGAR
7426824777387,JFR 770 MADURO,6,PRMCIGAR,PREMIUM CIGAR
7426824777691,NEW CUBA TITAN MAD,6,PRMCIGAR,PREMIUM CIGAR
7426824777707,NEW CUBA ROBUSTO MADURO,6,PRMCIGAR,PREMIUM CIGAR
7426824777745,NEW CUBA MAD TORO,6,PRMCIGAR,PREMIUM CIGAR
7426824777769,NEW CUBA ROBUSTO MAD,6,PRMCIGAR,PREMIUM CIGAR
7426824777820,AGANORSA CONN 5.25X50,6,PRMCIGAR,PREMIUM CIGAR
7426824779091,ES 2015 MAD TORO,6,PRMCIGAR,PREMIUM CIGAR
7426824779138,HVC CERRO ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
7426824779268,HVC SERIES A CANONES,6,PRMCIGAR,PREMIUM CIGAR
7426824779299,HVC LAGUITO # 5 MAD,6,PRMCIGAR,PREMIUM CIGAR
7426824779305,HVC LAGUITO # 4 MAD,6,PRMCIGAR,PREMIUM CIGAR
7426824779312,PL HVC 500 ANNI TESOROS,6,PRMCIGAR,PREMIUM CIGAR
7426824779343,hvcgran canon 6x60,6,PRMCIGAR,PREMIUM CIGAR
7426824781018,ROSA DE GUADALUPE,6,PRMCIGAR,PREMIUM CIGAR
7426824781124,VIVA LA VIDA 5X56 jester,6,PRMCIGAR,PREMIUM CIGAR
7426824781179,VIVA LA VIDA 6X60,6,PRMCIGAR,PREMIUM CIGAR
7426824782398,JFR CT TITAN,6,PRMCIGAR,PREMIUM CIGAR
7426824782886,EL LOCO 4.75X70 MAD,6,PRMCIGAR,PREMIUM CIGAR
7426824782893,EL GRAN LOCO MAD,6,PRMCIGAR,PREMIUM CIGAR
7426824782909,EL LOQUITO 4.75X60 MAD,6,PRMCIGAR,PREMIUM CIGAR
7426824785122,DIAS DE GLORIA TORO,6,PRMCIGAR,PREMIUM CIGAR
7426824785894,NEW WORLD ELDORADO,6,PRMCIGAR,PREMIUM CIGAR
7426824785917,NEW WORLD DORADO FIGURADO,6,PRMCIGAR,PREMIUM CIGAR
7427025678473,AGANORSA LEAF CONN GRAN TORO,6,PRMCIGAR,PREMIUM CIGAR
7427025678480,AGANORSA LEAF CONN TORO,6,PRMCIGAR,PREMIUM CIGAR
7427025678497,aganorsa habano toro 6 1/4 x 5,6,PRMCIGAR,PREMIUM CIGAR
7427025678510,aganorsa leaf habano,6,PRMCIGAR,PREMIUM CIGAR
7427025678541,aganorsa leaf mad toro,6,PRMCIGAR,PREMIUM CIGAR
7427025678718,AGANORSA LEAF ANNI GRAN TORO M,6,PRMCIGAR,PREMIUM CIGAR
7427025678725,AGANORSA LEAF ANNI ROBUS MAD,6,PRMCIGAR,PREMIUM CIGAR
7427025678732,AGANORSA LEAF ANNI TORO MAD,6,PRMCIGAR,PREMIUM CIGAR
7427025678756,AGANORSA LEAF ANNI CORO LANCER,6,PRMCIGAR,PREMIUM CIGAR
7427025679869,JFR SUPER TORO SAMPLER,6,PRMCIGAR,PREMIUM CIGAR
7429457091073,PURO ESPECIAL ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
7429457091080,PURO ESPECIAL TORO,6,PRMCIGAR,PREMIUM CIGAR
7429457191124,BROADLEAF ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
7429457291213,THE BULL GORDO,6,PRMCIGAR,PREMIUM CIGAR
7429457491453,NEW WORLD CAMEROON,6,PRMCIGAR,PREMIUM CIGAR
7429457591580,VIVA LA VIDA TORO,6,PRMCIGAR,PREMIUM CIGAR
7429457691617,VIVA LA VIDA DIADEMAS FINAS,6,PRMCIGAR,PREMIUM CIGAR
7429457891819,BELLAS ATES MAD ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
7429457891833,CHURCHILL,6,PRMCIGAR,PREMIUM CIGAR
7429457891857,TORPEDO,6,PRMCIGAR,PREMIUM CIGAR
7429457891871,ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
7429457891895,TORO,6,PRMCIGAR,PREMIUM CIGAR
742978845114,line rose rolling paper king s,1,NONE,NONE
742978845145,line red rolling papers king s,1,NONE,NONE
742978845176,line lavender rolling paper,1,NONE,NONE
742978845206,line mint rolling papers king,1,NONE,NONE
742978845237,line mint cones 6 pack,1,NONE,NONE
742978845268,line lavender cones 1 1/4,1,NONE,NONE
742978845269,line lavender cones 1 1/4,1,NONE,NONE
742978845299,line rose cones 6 pack,1,NONE,NONE
742978845329,line red cones 6 pack,1,NONE,NONE
742978846227,LL SWEET AROMATIC,1,NONE,NONE
742978846234,LL STRAWBERRY DREAM,1,NONE,NONE
742978846258,LOOSE LEAF PEACH DREAM,1,NONE,NONE
742978846630,LL GRAPE DREAM,1,NONE,NONE
743809215045,VECTOR 447 ML 15.5OZ BUTANE CA,5,NOVELTY,NOVELTY
